,hospital,address,name,content,date,visits
1290,서울병원,서울 송파구 오금로 290 서울병원,피요71,"내시경 지옥같은 경험 했습니다....
내시경 처음이라 수면마취로 예약함 마취약 넣었는데 팔이 터질듯 아팠음 안자니까 약 더 넣으라 하더니 갑자기 입에 기구 끼우고 걍 내시경을 쑤셔 넣음 깨어있었고 눈뜨고 넣는거 다봤슴 이럴거면 수면을 돈내고 왜함 ..? 넣자마자 구웨에엑 우웨엑 하면서 토함 당연히 입에 마개있어서 말은 못하고 오바이트만 함 그러다가 마취 안된거보고 다시 내시경 빼고서 마취제를 계속 투여 그러면서 하는말이 마취약 아래로 들어갔다고 계속 말함 팔에 빨간 부분이 원래 바늘 있던 자리임 일어나서도 너무 팔이 아팠고 아이스팩 대있고 다른부위로 바늘 옮겨감 (스티커자리)간호사 분들은 자는줄 알았다고? 함(눈뜨고 있었음) 수면 예약하고 그냥 생으로 하는 느낌 느끼고 싶으신 분 가시길",2022년 11월 5일 토요일,1번째 방문
1291,서울병원,서울 송파구 오금로 290 서울병원,비오비아,건강검진 친절하게 잘해주세요,2022년 11월 5일 토요일,2번째 방문
1292,서울병원,서울 송파구 오금로 290 서울병원,no****,굿,2022년 11월 5일 토요일,1번째 방문
1293,서울병원,서울 송파구 오금로 290 서울병원,jeonwontae52,친절해요,2022년 11월 5일 토요일,3번째 방문
1294,서울병원,서울 송파구 오금로 290 서울병원,rimorini,친절해요,2022년 11월 4일 금요일,1번째 방문
1295,서울병원,서울 송파구 오금로 290 서울병원,erp****,친절해요,2022년 11월 4일 금요일,1번째 방문
1296,서울병원,서울 송파구 오금로 290 서울병원,심현정312,친절해요,2022년 11월 4일 금요일,1번째 방문
1297,서울병원,서울 송파구 오금로 290 서울병원,jeonwontae52,친절해요,2022년 11월 4일 금요일,2번째 방문
1298,서울병원,서울 송파구 오금로 290 서울병원,이삐92,건강검진~ 친절해요,2022년 11월 4일 금요일,1번째 방문
1299,서울병원,서울 송파구 오금로 290 서울병원,jie****,친절해요,2022년 11월 3일 목요일,1번째 방문
1300,서울병원,서울 송파구 오금로 290 서울병원,flo****,좋아요,2022년 11월 3일 목요일,2번째 방문
1301,서울병원,서울 송파구 오금로 290 서울병원,sa****,건강검진했시유,2022년 11월 3일 목요일,1번째 방문
1302,서울병원,서울 송파구 오금로 290 서울병원,yho****,친절해요,2022년 11월 3일 목요일,1번째 방문
1303,서울병원,서울 송파구 오금로 290 서울병원,아모랭,.,2022년 11월 2일 수요일,3번째 방문
1304,서울병원,서울 송파구 오금로 290 서울병원,jungah7602,좋아요,2022년 11월 2일 수요일,1번째 방문
1305,서울병원,서울 송파구 오금로 290 서울병원,프리지아5057,굿,2022년 11월 1일 화요일,2번째 방문
1306,서울병원,서울 송파구 오금로 290 서울병원,임금님52,의사 실력이 좋아요.,2022년 10월 31일 월요일,2번째 방문
1307,서울병원,서울 송파구 오금로 290 서울병원,00000084639,친절해요,2022년 10월 31일 월요일,1번째 방문
1308,서울병원,서울 송파구 오금로 290 서울병원,Louis,친절해서 좋아요~,2022년 10월 31일 월요일,1번째 방문
1309,서울병원,서울 송파구 오금로 290 서울병원,희망60,굿,2022년 10월 31일 월요일,1번째 방문
1310,서울병원,서울 송파구 오금로 290 서울병원,0173426974,굿,2022년 10월 29일 토요일,1번째 방문
1311,서울병원,서울 송파구 오금로 290 서울병원,kkyj6318,친절해요,2022년 10월 29일 토요일,6번째 방문
1312,서울병원,서울 송파구 오금로 290 서울병원,헨리박,굿,2022년 10월 28일 금요일,3번째 방문
1313,서울병원,서울 송파구 오금로 290 서울병원,97tkfk,친절해요,2022년 10월 28일 금요일,2번째 방문
1314,서울병원,서울 송파구 오금로 290 서울병원,sSun,검진센터 간호사분들 친절해요~,2022년 10월 27일 목요일,1번째 방문
1315,서울병원,서울 송파구 오금로 290 서울병원,young832,굿,2022년 10월 27일 목요일,1번째 방문
1316,서울병원,서울 송파구 오금로 290 서울병원,나야나30,굿,2022년 10월 26일 수요일,1번째 방문
1317,서울병원,서울 송파구 오금로 290 서울병원,쎄야90,굿,2022년 10월 26일 수요일,1번째 방문
1318,서울병원,서울 송파구 오금로 290 서울병원,행복천사31,굿,2022년 10월 25일 화요일,1번째 방문
1319,서울병원,서울 송파구 오금로 290 서울병원,조미선44,좋아요,2022년 10월 25일 화요일,2번째 방문
1320,서울병원,서울 송파구 오금로 290 서울병원,qp2030,친절하세요,2022년 10월 25일 화요일,1번째 방문
1321,서울병원,서울 송파구 오금로 290 서울병원,뭐야익,좋아요,2022년 10월 24일 월요일,1번째 방문
1322,서울병원,서울 송파구 오금로 290 서울병원,bor****,검진땨 사람너무많앙6,2022년 10월 24일 월요일,1번째 방문
1323,서울병원,서울 송파구 오금로 290 서울병원,go4****,굿,2022년 10월 24일 월요일,1번째 방문
1324,서울병원,서울 송파구 오금로 290 서울병원,쩡722,굿,2022년 10월 22일 토요일,1번째 방문
1325,서울병원,서울 송파구 오금로 290 서울병원,하트스톤,검진센터 사람 많아요... 친절,2022년 10월 22일 토요일,1번째 방문
1326,서울병원,서울 송파구 오금로 290 서울병원,shannon59,쏘쏘..,2022년 10월 22일 토요일,1번째 방문
1327,서울병원,서울 송파구 오금로 290 서울병원,용가리5411,굿,2022년 10월 21일 금요일,1번째 방문
1328,서울병원,서울 송파구 오금로 290 서울병원,insuk571,친절해요,2022년 10월 21일 금요일,2번째 방문
1329,서울병원,서울 송파구 오금로 290 서울병원,냥냠냥냥,건강검진하러 갔었는데 다들 넘 친절하시네요. 7시30분 되기전에 갔지만 이미 와서 대기중인 분들이 꽤많았어요. 일찍일찍 다녀야할듯해요,2022년 10월 21일 금요일,1번째 방문
1330,서울병원,서울 송파구 오금로 290 서울병원,Qwer6157,병원시설이 깔끔하고 간호사 선생님도 친절하세요ㅎㅎㅎ원장샘도 꼼꼼하게 봐주셔서 굿굿!!,2022년 10월 21일 금요일,1번째 방문
1331,서울병원,서울 송파구 오금로 290 서울병원,질리카라,위대장내시경 하고 갑니다~ 병원도 크고 시설도 깔끔해서 좋고 원장님 친절하세요! 내시경할때도 편안하게 잘해주셔서 좋네요,2022년 10월 21일 금요일,1번째 방문
1332,서울병원,서울 송파구 오금로 290 서울병원,캬아nt,종합검진센타 알아보다가 서울병원에서 검진 받고 갑니다 병원도 넓어서 좋고 검진 체계적으로 잘 해주셔서 좋더라구요~^^,2022년 10월 21일 금요일,1번째 방문
1333,서울병원,서울 송파구 오금로 290 서울병원,맥따로23,척추관절 안좋아서 병원에서 진료받고 물리치료까지 받고 갑니다~ 원장님 친절하시고 꼼꼼하게 진료 잘 봐주셔서 좋고 물리치료 받고 많이 좋아졌어요,2022년 10월 21일 금요일,1번째 방문
1334,서울병원,서울 송파구 오금로 290 서울병원,마이통술,손목 통증이 너무 심해서 진료받고 왔는데 설명도 꼼꼼하게 잘해주셔서 감사드립니다 예약잡고 바로오니 오래기다리지않고 진료볼 수 있어서 좋네요:),2022년 10월 20일 목요일,1번째 방문
1335,서울병원,서울 송파구 오금로 290 서울병원,김창진이다,아이가 놀다가 넘어졌는데 입술이 심하게 찢어져서 급하게 응급진료 받았는데 다행히 간단한 치료 잘 받아서 금방 호전됐어요 감사합니다~,2022년 10월 20일 목요일,1번째 방문
1336,서울병원,서울 송파구 오금로 290 서울병원,카타미욤,검진센터 방문했는데 친절하게 잘 대해주시네요~ 병원도 쾌적하고 넓어서 좋고 오랜시간 걸리지 않게 검진 잘 받고 갑니다~!!,2022년 10월 20일 목요일,1번째 방문
1337,서울병원,서울 송파구 오금로 290 서울병원,달빛별빛하늘,위대장내시경 잘 받고 왔어요~ 위대장내시경 받을 때가 되서 예약하고 왔는데 친절하게 잘해주시네요~ 감사합니다^^,2022년 10월 20일 목요일,1번째 방문
1338,서울병원,서울 송파구 오금로 290 서울병원,밍텐밍텐,손목관절이 안좋아서 동네병원 다녔는데 나아지지 않아서 예약하고 왔어요~ 원장님 꼼꼼하게 진료 잘 봐주셔서 좋고 치료 잘 받고 갑니다~,2022년 10월 20일 목요일,1번째 방문
1339,서울병원,서울 송파구 오금로 290 서울병원,시온의대로38,병원원은 큰데 미비한게 마ㅎ네요,2022년 10월 20일 목요일,1번째 방문
1340,서울병원,서울 송파구 오금로 290 서울병원,조미선44,좋아요,2022년 10월 20일 목요일,1번째 방문
1341,서울병원,서울 송파구 오금로 290 서울병원,배바리,친절,2022년 10월 20일 목요일,1번째 방문
1342,서울병원,서울 송파구 오금로 290 서울병원,del****,친절해요,2022년 10월 18일 화요일,3번째 방문
1343,서울병원,서울 송파구 오금로 290 서울병원,이인자29,친절해요,2022년 10월 17일 월요일,3번째 방문
1344,서울병원,서울 송파구 오금로 290 서울병원,뿍이맘미,친절해요,2022년 10월 17일 월요일,1번째 방문
1345,서울병원,서울 송파구 오금로 290 서울병원,이호석86,좋아요,2022년 10월 15일 토요일,1번째 방문
1346,서울병원,서울 송파구 오금로 290 서울병원,whw****,건강검진하기 좋아요.,2022년 10월 15일 토요일,1번째 방문
1347,서울병원,서울 송파구 오금로 290 서울병원,omh804427,건강검진,2022년 10월 15일 토요일,1번째 방문
1348,서울병원,서울 송파구 오금로 290 서울병원,kmy****,건강검진하기 좋아요,2022년 10월 15일 토요일,1번째 방문
1349,서울병원,서울 송파구 오금로 290 서울병원,베르8858,친절한 병원이에요~~,2022년 10월 14일 금요일,1번째 방문
1350,서울병원,서울 송파구 오금로 290 서울병원,kmj8858,스케일링 받았어요~,2022년 10월 14일 금요일,1번째 방문
1351,서울병원,서울 송파구 오금로 290 서울병원,hea****,좋아요,2022년 10월 13일 목요일,1번째 방문
1352,서울병원,서울 송파구 오금로 290 서울병원,zookim10,검진받기 너무 좋아여,2022년 10월 13일 목요일,1번째 방문
1353,서울병원,서울 송파구 오금로 290 서울병원,무차별공44,친절해요,2022년 10월 13일 목요일,1번째 방문
1354,서울병원,서울 송파구 오금로 290 서울병원,사람사랑16,대장 내시경 ㅋㅋㅋ,2022년 10월 12일 수요일,1번째 방문
1355,서울병원,서울 송파구 오금로 290 서울병원,Maven83,추천합니다,2022년 10월 11일 화요일,1번째 방문
1356,서울병원,서울 송파구 오금로 290 서울병원,임금님52,친절합니다.,2022년 10월 11일 화요일,1번째 방문
1357,서울병원,서울 송파구 오금로 290 서울병원,zpz****,"친절하시고, 설명도 잘 해주십니다. 간호사 분도 친절하시네요ㅎ",2022년 10월 10일 월요일,1번째 방문
1358,서울병원,서울 송파구 오금로 290 서울병원,이인자29,친절해요,2022년 10월 10일 월요일,2번째 방문
1359,서울병원,서울 송파구 오금로 290 서울병원,갬성캠,신랑 탈장 오래되서 다녀왔는데 설명도 꼼꼼히 잘 해주시고 친절하셔서 바로 예약잡고 왔어요^^,2022년 10월 7일 금요일,1번째 방문
1360,서울병원,서울 송파구 오금로 290 서울병원,봄날49855,엄마 골다공증 검사하러 모시고 왔는데 진행상황 및 주의점까지 체크 잘해주시네여 꾸준히 진료받아서 조금은 편하게 해드려야겠어여,2022년 10월 7일 금요일,1번째 방문
1361,서울병원,서울 송파구 오금로 290 서울병원,아스트리5874,병원 깔끔하고 대부분의 의료진분들 친절하시네요~아픈분들이 오는 곳이라서 친절하시면 참 감사하죠^^,2022년 10월 7일 금요일,1번째 방문
1362,서울병원,서울 송파구 오금로 290 서울병원,rain876,동네 산부인과 다니면서 생리불순 치료가 잘 안 되는 것 같아서 지인 추천으로 왔어용 여의사쌤이여서 편하고 진료 잘 봐주시네용,2022년 10월 7일 금요일,1번째 방문
1363,서울병원,서울 송파구 오금로 290 서울병원,당근이15545,아이가 친구랑 놀다가 다쳐서 급하게 왔는데 진료도 빠르게 볼 수 있었고 놀란 아이 안정시켜주면서 차분하게 진료 잘 봐주시네요 감사합니다,2022년 10월 7일 금요일,1번째 방문
1364,서울병원,서울 송파구 오금로 290 서울병원,pea****,친절하고 빠른 진행,2022년 10월 7일 금요일,1번째 방문
1365,서울병원,서울 송파구 오금로 290 서울병원,hhoo933176,선생님들이 친절해요,2022년 10월 7일 금요일,1번째 방문
1366,서울병원,서울 송파구 오금로 290 서울병원,화가난고양이,친절해요,2022년 10월 7일 금요일,1번째 방문
1367,서울병원,서울 송파구 오금로 290 서울병원,he****,조아요,2022년 10월 6일 목요일,1번째 방문
1368,서울병원,서울 송파구 오금로 290 서울병원,fuc****,좋아요,2022년 10월 6일 목요일,1번째 방문
1369,서울병원,서울 송파구 오금로 290 서울병원,sun****,이용이 편해요,2022년 10월 5일 수요일,1번째 방문
1370,서울병원,서울 송파구 오금로 290 서울병원,lee****,친절해요,2022년 10월 4일 화요일,1번째 방문
1371,서울병원,서울 송파구 오금로 290 서울병원,lhd****,좋아요,2022년 10월 4일 화요일,1번째 방문
